Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Château Croizet-Bages,2014,1136286,Pauillac (Grand Cru Classé) 2014,3.9,339,42.93328586238311,France,Pauillac
Louis Roederer,2006,74304,Cristal Brut Champagne (Millésimé) 2006,4.6,4736,312.05168748756506,France,Champagne
Ca’ del Baio,2020,1173877,Paolina Barbera d'Alba 2020,3.8,107,10.890394462653276,Italy,Barbera d'Alba
Fèlsina,2017,18441,Fontalloro 2017,4.3,974,42.72385519963978,Italy,Toscana
Maison Saint Aix,2021,1486647,Rosé 2021,4.0,413,14.450715729289925,France,Coteaux d'Aix-en-Provence
Los Vascos,2020,23818,Cabernet Sauvignon 2020,3.5,142,13.277904017927264,Chile,Colchagua Valley
Antinori,2021,1692,Castello della Sala Bramìto Chardonnay 2021,4.1,225,16.649737688094913,Italy,Umbria
Antinori,2016,1675,Pian delle Vigne Brunello di Montalcino 2016,4.3,1689,62.82919882299967,Italy,Brunello di Montalcino
Château Trotanoy,1988,1098770,Pomerol 1988,4.1,110,215.39943663151723,France,Pomerol
Billecart-Salmon,2008,1319243,Vintage Champagne 2008,4.3,958,154.97869043006585,France,Champagne
Domaine Lafage,2020,1614560,Miraflors Rosé 2020,3.9,763,9.162591495020786,France,Côtes du Roussillon
Domaine des Bosquets,2017,1131176,Gigondas Réserve 2017,4.0,263,26.074117511544866,France,Gigondas
Tenuta San Guido,1998,5078,Sassicaia 1998,4.7,1647,361.11082023519066,Italy,Bolgheri Sassicaia
Remelluri,2015,2128268,Lindes de Remelluri Viñedos de Labastida 2015,3.9,1048,16.649737688094913,Spain,Rioja
Petit-Figeac,2016,1182352,Saint-Émilion 2016,4.3,369,71.20642533273296,France,Saint-Émilion
Kanonkop,2017,56164,Pinotage 2017,4.2,1436,36.54565064871148,South Africa,Stellenbosch
Château Trotanoy,2010,1098770,Pomerol 2010,4.6,198,304.0933223033184,France,Pomerol
Michele Chiarlo,2016,86573,Barolo Cannubi 2016,4.4,48,83.7722650973329,Italy,Barolo
Paolo Scavino,2016,75764,Bric Dël Fiasc Barolo 2016,4.3,129,99.47956480308282,Italy,Barolo
Château Grand Corbin-Despagne,2012,1190075,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,4.1,601,36.650365980083144,France,Saint-Émilion Grand Cru
Tenuta San Guido,2018,5076,Le Difese 2018,3.8,3726,47.121899117249754,Italy,Toscana
Alain Voge,2017,80162,Cornas 'Les Chailles' 2017,4.0,104,38.6399572761448,France,Cornas
Château Ducru-Beaucaillou,2009,61754,Croix de Beaucaillou Saint-Julien 2009,4.2,913,72.25357864644963,France,Saint-Julien
Château Pontet-Canet,2006,14362,Pauillac (Grand Cru Classé) 2006,4.3,2443,136.12993078316597,France,Pauillac
Château Cheval Blanc,2009,1148747,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.7,418,1045.320795417657,France,Saint-Émilion Grand Cru
Château Croizet-Bages,2014,1136286,Pauillac (Grand Cru Classé) 2014,3.9,339,42.93328586238311,France,Pauillac
Louis Roederer,2006,74304,Cristal Brut Champagne (Millésimé) 2006,4.6,4736,312.05168748756506,France,Champagne
Ca’ del Baio,2020,1173877,Paolina Barbera d'Alba 2020,3.8,107,10.890394462653276,Italy,Barbera d'Alba
Fèlsina,2017,18441,Fontalloro 2017,4.3,974,42.72385519963978,Italy,Toscana
Maison Saint Aix,2021,1486647,Rosé 2021,4.0,413,14.450715729289925,France,Coteaux d'Aix-en-Provence
Los Vascos,2020,23818,Cabernet Sauvignon 2020,3.5,142,13.277904017927264,Chile,Colchagua Valley
Antinori,2021,1692,Castello della Sala Bramìto Chardonnay 2021,4.1,225,16.649737688094913,Italy,Umbria
Antinori,2016,1675,Pian delle Vigne Brunello di Montalcino 2016,4.3,1689,62.82919882299967,Italy,Brunello di Montalcino
Château Trotanoy,1988,1098770,Pomerol 1988,4.1,110,215.39943663151723,France,Pomerol
Billecart-Salmon,2008,1319243,Vintage Champagne 2008,4.3,958,154.97869043006585,France,Champagne
Domaine Lafage,2020,1614560,Miraflors Rosé 2020,3.9,763,9.162591495020786,France,Côtes du Roussillon
Domaine des Bosquets,2017,1131176,Gigondas Réserve 2017,4.0,263,26.074117511544866,France,Gigondas
Tenuta San Guido,1998,5078,Sassicaia 1998,4.7,1647,361.11082023519066,Italy,Bolgheri Sassicaia
Feudi di San Gregorio,2021,5090,Fiano Di Avellino 2021,3.8,82,11.539629517157607,Italy,Fiano de Avellino
Castello di Ama,2020,89888,Al Poggio Chardonnay di Toscana 2020,3.8,65,20.943066274333226,Italy,Toscana
Domäne Wachau,2021,21457,Riesling Federspiel Terrassen 2021,3.8,61,16.995298281621412,Austria,Wachau
Brancaia,2019,12219,Chianti Classico 2019,3.8,564,15.183723048891588,Italy,Chianti Classico
Château Troplong Mondot,2009,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.4,624,177.38777134360242,France,Saint-Émilion Grand Cru
Antinori,2018,1143960,Villa Antinori Chianti Classico Riserva 2018,4.1,1932,21.676073593934888,Italy,Chianti Classico
Louis Roederer,2014,74299,Rosé Brut Champagne (Vintage) 2014,4.3,1536,67.01781207786632,France,Champagne
Billecart-Salmon,N.V.,1211816,Brut Rosé Champagne N.V.,4.4,20808,61.782045509283016,France,Champagne
Elena Walch,2021,1833841,Müller Thurgau Vigneti delle Dolomiti 2021,3.7,31,12.042263107741604,Italy,Vigneti delle Dolomiti
Château Trotanoy,2000,1098770,Pomerol 2000,4.6,318,424.46359571504865,France,Pomerol
Tenuta delle Terre Nere,2019,1208929,Etna Bianco 2019,3.9,735,26.17883284291653,Italy,Etna
Feudi di San Gregorio,2001,5097,Pàtrimo 2001,4.3,77,198.95912960616565,Italy,Campania
Kellerei . Cantina KALTERN,2020,5650067,Stern Sauvignon 2020,3.9,31,15.183723048891588,Italy,Südtirol - Alto Adige
Bollinger,2007,1164702,R.D Extra Brut Champagne (Récemment Dégorgé) 2007,4.6,361,272.25986156633195,France,Champagne
Laurent-Perrier,2008,1657892,Brut Millésimé Champagne 2008,4.3,3076,64.923505450433,France,Champagne
Ornellaia,2020,1480684,Le Volte 2020,4.0,627,23.456234227253212,Italy,Toscana
Delas,2015,14589,Chante Perdrix Cornas 2015,4.1,182,48.69262908782475,France,Cornas
Billecart-Salmon,N.V.,15617,Blanc de Blancs Brut Champagne Grand Cru N.V.,4.4,4978,60.73489219556635,France,Champagne Grand Cru
Elena Walch,2019,92600,Beyond the Clouds 2019,4.5,448,51.3105123721164,Italy,Südtirol - Alto Adige
Attems,2020,1152634,Chardonnay 2020,3.6,58,10.471533137166613,Italy,Friuli-Venezia Giulia
Donnafugata,2020,4790,Sherazade Nero d'Avola 2020,3.8,236,13.194131752829932,Italy,Terre Siciliane
Château Siaurac,2015,1915152,Lalande-de-Pomerol 2015,3.8,765,31.414599411499836,France,Lalande-de-Pomerol
La Grange des Pères,2016,779852,Vin de Pays de l'Hérault 2016,4.5,452,500.4869262908783,France,Hérault
Château La Tour Figeac,2019,89417,Saint-Émilion Grand Cru (Grand Cru Classé) 2019,4.1,31,38.0116652879148,France,Saint-Émilion Grand Cru
Fattoria le Pupille,2017,82693,Morellino di Scansano Riserva 2017,4.0,437,17.696891001811576,Italy,Morellino di Scansano
Remelluri,2015,2128268,Lindes de Remelluri Viñedos de Labastida 2015,3.9,1048,16.649737688094913,Spain,Rioja
Petit-Figeac,2016,1182352,Saint-Émilion 2016,4.3,369,71.20642533273296,France,Saint-Émilion
Kanonkop,2017,56164,Pinotage 2017,4.2,1436,36.54565064871148,South Africa,Stellenbosch
Château Trotanoy,2010,1098770,Pomerol 2010,4.6,198,304.0933223033184,France,Pomerol
Michele Chiarlo,2016,86573,Barolo Cannubi 2016,4.4,48,83.7722650973329,Italy,Barolo
Paolo Scavino,2016,75764,Bric Dël Fiasc Barolo 2016,4.3,129,99.47956480308282,Italy,Barolo
Château Grand Corbin-Despagne,2012,1190075,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,4.1,601,36.650365980083144,France,Saint-Émilion Grand Cru
Tenuta San Guido,2018,5076,Le Difese 2018,3.8,3726,47.121899117249754,Italy,Toscana
Alain Voge,2017,80162,Cornas 'Les Chailles' 2017,4.0,104,38.6399572761448,France,Cornas
Château Ducru-Beaucaillou,2009,61754,Croix de Beaucaillou Saint-Julien 2009,4.2,913,72.25357864644963,France,Saint-Julien
Château Pontet-Canet,2006,14362,Pauillac (Grand Cru Classé) 2006,4.3,2443,136.12993078316597,France,Pauillac
Château Cheval Blanc,2009,1148747,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.7,418,1045.320795417657,France,Saint-Émilion Grand Cru
Château Croizet-Bages,2014,1136286,Pauillac (Grand Cru Classé) 2014,3.9,339,42.93328586238311,France,Pauillac
Louis Roederer,2006,74304,Cristal Brut Champagne (Millésimé) 2006,4.6,4736,312.05168748756506,France,Champagne
Ca’ del Baio,2020,1173877,Paolina Barbera d'Alba 2020,3.8,107,10.890394462653276,Italy,Barbera d'Alba
Fèlsina,2017,18441,Fontalloro 2017,4.3,974,42.72385519963978,Italy,Toscana
Maison Saint Aix,2021,1486647,Rosé 2021,4.0,413,14.450715729289925,France,Coteaux d'Aix-en-Provence
Los Vascos,2020,23818,Cabernet Sauvignon 2020,3.5,142,13.277904017927264,Chile,Colchagua Valley
Antinori,2021,1692,Castello della Sala Bramìto Chardonnay 2021,4.1,225,16.649737688094913,Italy,Umbria
Antinori,2016,1675,Pian delle Vigne Brunello di Montalcino 2016,4.3,1689,62.82919882299967,Italy,Brunello di Montalcino
Château Trotanoy,1988,1098770,Pomerol 1988,4.1,110,215.39943663151723,France,Pomerol
Billecart-Salmon,2008,1319243,Vintage Champagne 2008,4.3,958,154.97869043006585,France,Champagne
Domaine Lafage,2020,1614560,Miraflors Rosé 2020,3.9,763,9.162591495020786,France,Côtes du Roussillon
Domaine des Bosquets,2017,1131176,Gigondas Réserve 2017,4.0,263,26.074117511544866,France,Gigondas
Tenuta San Guido,1998,5078,Sassicaia 1998,4.7,1647,361.11082023519066,Italy,Bolgheri Sassicaia
Feudi di San Gregorio,2021,5090,Fiano Di Avellino 2021,3.8,82,11.539629517157607,Italy,Fiano de Avellino
Castello di Ama,2020,89888,Al Poggio Chardonnay di Toscana 2020,3.8,65,20.943066274333226,Italy,Toscana
Domäne Wachau,2021,21457,Riesling Federspiel Terrassen 2021,3.8,61,16.995298281621412,Austria,Wachau
Brancaia,2019,12219,Chianti Classico 2019,3.8,564,15.183723048891588,Italy,Chianti Classico
Château Troplong Mondot,2009,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.4,624,177.38777134360242,France,Saint-Émilion Grand Cru
Antinori,2018,1143960,Villa Antinori Chianti Classico Riserva 2018,4.1,1932,21.676073593934888,Italy,Chianti Classico
Louis Roederer,2014,74299,Rosé Brut Champagne (Vintage) 2014,4.3,1536,67.01781207786632,France,Champagne
Billecart-Salmon,N.V.,1211816,Brut Rosé Champagne N.V.,4.4,20808,61.782045509283016,France,Champagne
Elena Walch,2021,1833841,Müller Thurgau Vigneti delle Dolomiti 2021,3.7,31,12.042263107741604,Italy,Vigneti delle Dolomiti
Château Trotanoy,2000,1098770,Pomerol 2000,4.6,318,424.46359571504865,France,Pomerol
Tenuta delle Terre Nere,2019,1208929,Etna Bianco 2019,3.9,735,26.17883284291653,Italy,Etna
Feudi di San Gregorio,2001,5097,Pàtrimo 2001,4.3,77,198.95912960616565,Italy,Campania
Kellerei . Cantina KALTERN,2020,5650067,Stern Sauvignon 2020,3.9,31,15.183723048891588,Italy,Südtirol - Alto Adige
Bollinger,2007,1164702,R.D Extra Brut Champagne (Récemment Dégorgé) 2007,4.6,361,272.25986156633195,France,Champagne
Laurent-Perrier,2008,1657892,Brut Millésimé Champagne 2008,4.3,3076,64.923505450433,France,Champagne
Ornellaia,2020,1480684,Le Volte 2020,4.0,627,23.456234227253212,Italy,Toscana
Delas,2015,14589,Chante Perdrix Cornas 2015,4.1,182,48.69262908782475,France,Cornas
Billecart-Salmon,N.V.,15617,Blanc de Blancs Brut Champagne Grand Cru N.V.,4.4,4978,60.73489219556635,France,Champagne Grand Cru
Elena Walch,2019,92600,Beyond the Clouds 2019,4.5,448,51.3105123721164,Italy,Südtirol - Alto Adige
Attems,2020,1152634,Chardonnay 2020,3.6,58,10.471533137166613,Italy,Friuli-Venezia Giulia
Donnafugata,2020,4790,Sherazade Nero d'Avola 2020,3.8,236,13.194131752829932,Italy,Terre Siciliane
Château Siaurac,2015,1915152,Lalande-de-Pomerol 2015,3.8,765,31.414599411499836,France,Lalande-de-Pomerol
La Grange des Pères,2016,779852,Vin de Pays de l'Hérault 2016,4.5,452,500.4869262908783,France,Hérault
Château La Tour Figeac,2019,89417,Saint-Émilion Grand Cru (Grand Cru Classé) 2019,4.1,31,38.0116652879148,France,Saint-Émilion Grand Cru
Fattoria le Pupille,2017,82693,Morellino di Scansano Riserva 2017,4.0,437,17.696891001811576,Italy,Morellino di Scansano
Feudi di San Gregorio,2021,5090,Fiano Di Avellino 2021,3.8,82,11.539629517157607,Italy,Fiano de Avellino
Castello di Ama,2020,89888,Al Poggio Chardonnay di Toscana 2020,3.8,65,20.943066274333226,Italy,Toscana
Domäne Wachau,2021,21457,Riesling Federspiel Terrassen 2021,3.8,61,16.995298281621412,Austria,Wachau
Brancaia,2019,12219,Chianti Classico 2019,3.8,564,15.183723048891588,Italy,Chianti Classico
Château Troplong Mondot,2009,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.4,624,177.38777134360242,France,Saint-Émilion Grand Cru
Antinori,2018,1143960,Villa Antinori Chianti Classico Riserva 2018,4.1,1932,21.676073593934888,Italy,Chianti Classico
Louis Roederer,2014,74299,Rosé Brut Champagne (Vintage) 2014,4.3,1536,67.01781207786632,France,Champagne
Billecart-Salmon,N.V.,1211816,Brut Rosé Champagne N.V.,4.4,20808,61.782045509283016,France,Champagne
Elena Walch,2021,1833841,Müller Thurgau Vigneti delle Dolomiti 2021,3.7,31,12.042263107741604,Italy,Vigneti delle Dolomiti
Château Trotanoy,2000,1098770,Pomerol 2000,4.6,318,424.46359571504865,France,Pomerol
Tenuta delle Terre Nere,2019,1208929,Etna Bianco 2019,3.9,735,26.17883284291653,Italy,Etna
Feudi di San Gregorio,2001,5097,Pàtrimo 2001,4.3,77,198.95912960616565,Italy,Campania
Kellerei . Cantina KALTERN,2020,5650067,Stern Sauvignon 2020,3.9,31,15.183723048891588,Italy,Südtirol - Alto Adige
Bollinger,2007,1164702,R.D Extra Brut Champagne (Récemment Dégorgé) 2007,4.6,361,272.25986156633195,France,Champagne
Laurent-Perrier,2008,1657892,Brut Millésimé Champagne 2008,4.3,3076,64.923505450433,France,Champagne
Ornellaia,2020,1480684,Le Volte 2020,4.0,627,23.456234227253212,Italy,Toscana
Delas,2015,14589,Chante Perdrix Cornas 2015,4.1,182,48.69262908782475,France,Cornas
Billecart-Salmon,N.V.,15617,Blanc de Blancs Brut Champagne Grand Cru N.V.,4.4,4978,60.73489219556635,France,Champagne Grand Cru
Elena Walch,2019,92600,Beyond the Clouds 2019,4.5,448,51.3105123721164,Italy,Südtirol - Alto Adige
Attems,2020,1152634,Chardonnay 2020,3.6,58,10.471533137166613,Italy,Friuli-Venezia Giulia
Donnafugata,2020,4790,Sherazade Nero d'Avola 2020,3.8,236,13.194131752829932,Italy,Terre Siciliane
Château Siaurac,2015,1915152,Lalande-de-Pomerol 2015,3.8,765,31.414599411499836,France,Lalande-de-Pomerol
La Grange des Pères,2016,779852,Vin de Pays de l'Hérault 2016,4.5,452,500.4869262908783,France,Hérault
Château La Tour Figeac,2019,89417,Saint-Émilion Grand Cru (Grand Cru Classé) 2019,4.1,31,38.0116652879148,France,Saint-Émilion Grand Cru
Fattoria le Pupille,2017,82693,Morellino di Scansano Riserva 2017,4.0,437,17.696891001811576,Italy,Morellino di Scansano
Feudi di San Gregorio,2021,5090,Fiano Di Avellino 2021,3.8,82,11.539629517157607,Italy,Fiano de Avellino
Castello di Ama,2020,89888,Al Poggio Chardonnay di Toscana 2020,3.8,65,20.943066274333226,Italy,Toscana
Domäne Wachau,2021,21457,Riesling Federspiel Terrassen 2021,3.8,61,16.995298281621412,Austria,Wachau
Brancaia,2019,12219,Chianti Classico 2019,3.8,564,15.183723048891588,Italy,Chianti Classico
Château Troplong Mondot,2009,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.4,624,177.38777134360242,France,Saint-Émilion Grand Cru
Antinori,2018,1143960,Villa Antinori Chianti Classico Riserva 2018,4.1,1932,21.676073593934888,Italy,Chianti Classico
Louis Roederer,2014,74299,Rosé Brut Champagne (Vintage) 2014,4.3,1536,67.01781207786632,France,Champagne
Billecart-Salmon,N.V.,1211816,Brut Rosé Champagne N.V.,4.4,20808,61.782045509283016,France,Champagne
Elena Walch,2021,1833841,Müller Thurgau Vigneti delle Dolomiti 2021,3.7,31,12.042263107741604,Italy,Vigneti delle Dolomiti
Château Trotanoy,2000,1098770,Pomerol 2000,4.6,318,424.46359571504865,France,Pomerol
Tenuta delle Terre Nere,2019,1208929,Etna Bianco 2019,3.9,735,26.17883284291653,Italy,Etna
Feudi di San Gregorio,2001,5097,Pàtrimo 2001,4.3,77,198.95912960616565,Italy,Campania
Kellerei . Cantina KALTERN,2020,5650067,Stern Sauvignon 2020,3.9,31,15.183723048891588,Italy,Südtirol - Alto Adige
Bollinger,2007,1164702,R.D Extra Brut Champagne (Récemment Dégorgé) 2007,4.6,361,272.25986156633195,France,Champagne
Laurent-Perrier,2008,1657892,Brut Millésimé Champagne 2008,4.3,3076,64.923505450433,France,Champagne
Ornellaia,2020,1480684,Le Volte 2020,4.0,627,23.456234227253212,Italy,Toscana
Delas,2015,14589,Chante Perdrix Cornas 2015,4.1,182,48.69262908782475,France,Cornas
Billecart-Salmon,N.V.,15617,Blanc de Blancs Brut Champagne Grand Cru N.V.,4.4,4978,60.73489219556635,France,Champagne Grand Cru
Elena Walch,2019,92600,Beyond the Clouds 2019,4.5,448,51.3105123721164,Italy,Südtirol - Alto Adige
Attems,2020,1152634,Chardonnay 2020,3.6,58,10.471533137166613,Italy,Friuli-Venezia Giulia
Donnafugata,2020,4790,Sherazade Nero d'Avola 2020,3.8,236,13.194131752829932,Italy,Terre Siciliane
Château Siaurac,2015,1915152,Lalande-de-Pomerol 2015,3.8,765,31.414599411499836,France,Lalande-de-Pomerol
La Grange des Pères,2016,779852,Vin de Pays de l'Hérault 2016,4.5,452,500.4869262908783,France,Hérault
Château La Tour Figeac,2019,89417,Saint-Émilion Grand Cru (Grand Cru Classé) 2019,4.1,31,38.0116652879148,France,Saint-Émilion Grand Cru
Fattoria le Pupille,2017,82693,Morellino di Scansano Riserva 2017,4.0,437,17.696891001811576,Italy,Morellino di Scansano
Feudi di San Gregorio,2021,5090,Fiano Di Avellino 2021,3.8,82,11.539629517157607,Italy,Fiano de Avellino
Castello di Ama,2020,89888,Al Poggio Chardonnay di Toscana 2020,3.8,65,20.943066274333226,Italy,Toscana
Domäne Wachau,2021,21457,Riesling Federspiel Terrassen 2021,3.8,61,16.995298281621412,Austria,Wachau
Brancaia,2019,12219,Chianti Classico 2019,3.8,564,15.183723048891588,Italy,Chianti Classico
Château Troplong Mondot,2009,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.4,624,177.38777134360242,France,Saint-Émilion Grand Cru
Antinori,2018,1143960,Villa Antinori Chianti Classico Riserva 2018,4.1,1932,21.676073593934888,Italy,Chianti Classico
Louis Roederer,2014,74299,Rosé Brut Champagne (Vintage) 2014,4.3,1536,67.01781207786632,France,Champagne
Billecart-Salmon,N.V.,1211816,Brut Rosé Champagne N.V.,4.4,20808,61.782045509283016,France,Champagne
Elena Walch,2021,1833841,Müller Thurgau Vigneti delle Dolomiti 2021,3.7,31,12.042263107741604,Italy,Vigneti delle Dolomiti
Château Trotanoy,2000,1098770,Pomerol 2000,4.6,318,424.46359571504865,France,Pomerol
Tenuta delle Terre Nere,2019,1208929,Etna Bianco 2019,3.9,735,26.17883284291653,Italy,Etna
Feudi di San Gregorio,2001,5097,Pàtrimo 2001,4.3,77,198.95912960616565,Italy,Campania
Kellerei . Cantina KALTERN,2020,5650067,Stern Sauvignon 2020,3.9,31,15.183723048891588,Italy,Südtirol - Alto Adige
Bollinger,2007,1164702,R.D Extra Brut Champagne (Récemment Dégorgé) 2007,4.6,361,272.25986156633195,France,Champagne
Laurent-Perrier,2008,1657892,Brut Millésimé Champagne 2008,4.3,3076,64.923505450433,France,Champagne
Ornellaia,2020,1480684,Le Volte 2020,4.0,627,23.456234227253212,Italy,Toscana
Delas,2015,14589,Chante Perdrix Cornas 2015,4.1,182,48.69262908782475,France,Cornas
Billecart-Salmon,N.V.,15617,Blanc de Blancs Brut Champagne Grand Cru N.V.,4.4,4978,60.73489219556635,France,Champagne Grand Cru
Elena Walch,2019,92600,Beyond the Clouds 2019,4.5,448,51.3105123721164,Italy,Südtirol - Alto Adige
Attems,2020,1152634,Chardonnay 2020,3.6,58,10.471533137166613,Italy,Friuli-Venezia Giulia
Donnafugata,2020,4790,Sherazade Nero d'Avola 2020,3.8,236,13.194131752829932,Italy,Terre Siciliane
Château Siaurac,2015,1915152,Lalande-de-Pomerol 2015,3.8,765,31.414599411499836,France,Lalande-de-Pomerol
La Grange des Pères,2016,779852,Vin de Pays de l'Hérault 2016,4.5,452,500.4869262908783,France,Hérault
Château La Tour Figeac,2019,89417,Saint-Émilion Grand Cru (Grand Cru Classé) 2019,4.1,31,38.0116652879148,France,Saint-Émilion Grand Cru
Fattoria le Pupille,2017,82693,Morellino di Scansano Riserva 2017,4.0,437,17.696891001811576,Italy,Morellino di Scansano
Petit-Figeac,2016,1182352,Saint-Émilion 2016,4.3,369,71.20642533273296,France,Saint-Émilion
Kanonkop,2017,56164,Pinotage 2017,4.2,1436,36.54565064871148,South Africa,Stellenbosch
Château Trotanoy,2010,1098770,Pomerol 2010,4.6,198,304.0933223033184,France,Pomerol
Michele Chiarlo,2016,86573,Barolo Cannubi 2016,4.4,48,83.7722650973329,Italy,Barolo
Paolo Scavino,2016,75764,Bric Dël Fiasc Barolo 2016,4.3,129,99.47956480308282,Italy,Barolo
Château Grand Corbin-Despagne,2012,1190075,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,4.1,601,36.650365980083144,France,Saint-Émilion Grand Cru
